raceId,driverId,constructorId,qualifying_position,q1,q2,q3,points,position,wins,resultId,grid,final_position,positionOrder,points_per_race,laps,fastestLap,fastestLapTime,fastestLapSpeed,statusId,constructor_points,constructor_position,constructor_wins,avg_position_last_5,points_before_race,circuitId,year,avg_position_circuit,grid_qual_diff,avg_position_per_season,avg_points_per_race_season,avg_constructor_position_season,avg_fastest_lap_speed,avg_pit_stop_duration,avg_lap_time_circuit
1036,832,1,7,77.438,76.876,77.044,23.0,9,0,24731,7,6,6,8.0,65,59,81.771,204.938,11,62.0,4,0,9.8,166423.0,4,2020,6.5,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,87.5394481707317
1037,832,1,7,103.322,102.47800000000001,102.438,23.0,11,0,24765,7,0,20,0.0,0,0,,0.0,43,68.0,3,0,10.0,166446.0,13,2020,13.5,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,117.84261373390558
1038,832,1,3,80.099,79.705,79.695,41.0,9,0,24767,3,2,2,18.0,53,40,83.882,248.62,1,98.0,3,0,12.2,166469.0,14,2020,8.7,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,92.35085771543086
1039,832,1,9,76.993,76.52199999999999,77.87,41.0,11,0,24803,9,0,18,0.0,5,5,134.103,140.802,4,106.0,3,0,10.8,166510.0,76,2020,18.0,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,135.89079999999998
1040,832,1,6,93.967,92.757,92.55,41.0,11,0,24824,6,0,19,0.0,0,0,,0.0,3,106.0,3,0,11.8,166551.0,71,2020,11.166666666666666,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,106.16941639344262
1041,832,1,10,87.378,86.361,86.709,51.0,11,0,24830,10,5,5,10.0,60,53,90.129,205.625,1,116.0,4,0,13.0,166592.0,20,2020,5.0,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,96.19243333333334
1042,832,1,7,77.627,77.18299999999999,77.52,59.0,10,0,24851,7,6,6,8.0,65,65,80.268,208.685,11,124.0,4,0,12.8,166643.0,75,2020,8.5,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,85.23401526717558
1043,832,1,10,75.528,75.027,74.911,65.0,8,0,24872,10,7,7,6.0,63,62,78.118,226.226,1,134.0,4,0,10.0,166702.0,21,2020,9.25,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,94.50725396825396
1044,832,1,13,127.489,115.41,,75.0,7,0,24890,15,5,5,10.0,58,56,98.75399999999999,194.592,1,149.0,4,0,11.0,166767.0,5,2020,6.5,2,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,100.76987068965518
1045,832,1,15,88.975,,,85.0,8,0,24910,15,5,5,10.0,57,46,93.411,208.575,1,171.0,3,0,8.4,166842.0,3,2020,9.909090909090908,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,97.14198727272728
1046,832,1,8,54.45,53.818,54.01,97.0,7,0,24929,8,4,4,12.0,87,80,57.165,223.122,1,184.0,4,0,5.6,166927.0,3,2020,9.909090909090908,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,97.14198727272728
1047,832,1,6,96.517,96.19200000000001,95.815,105.0,6,0,24951,6,6,6,8.0,55,48,101.947,196.125,1,202.0,3,0,5.4,167024.0,24,2020,9.7,0,8.941176470588236,6.176470588235294,3.2941176470588234,191.94524154589374,103.6681622164049,100.58228927203065
1051,832,6,7,82.304,82.241,81.84,145.5,7,0,25352,5,7,7,6.0,57,46,86.57,223.726,1,297.5,3,0,5.4,167129.0,78,2021,11.0,-2,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,93.27351754385965
1052,832,6,8,91.65299999999999,90.009,90.215,4.0,8,0,24973,8,8,8,4.0,56,48,94.509,206.151,1,12.0,4,0,5.4,167274.5,3,2021,9.909090909090908,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,97.14198727272728
1053,832,6,11,75.406,75.199,,14.0,6,0,24990,11,5,5,10.0,63,60,78.49,225.154,1,34.0,4,0,6.0,167278.5,21,2021,9.25,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,94.50725396825396
1054,832,6,5,79.309,78.813,79.039,14.0,8,0,25016,5,11,11,0.0,66,60,82.325,203.471,1,42.0,4,0,6.0,167292.5,75,2021,8.5,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,85.23401526717558
1055,832,6,6,78.205,77.656,77.62,20.0,8,0,25032,6,7,7,6.0,66,53,81.568,206.33,1,60.0,4,0,7.4,167306.5,4,2021,6.5,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,87.5394481707317
1056,832,6,4,71.324,70.806,70.611,38.0,7,0,25047,4,2,2,18.0,78,35,74.621,160.989,1,78.0,4,0,7.6,167326.5,6,2021,6.111111111111111,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,88.34363755458514
1057,832,6,5,102.12100000000001,101.74000000000001,101.576,42.0,7,0,25073,5,8,8,4.0,51,42,105.7,204.454,1,94.0,3,0,6.6,167364.5,73,2021,11.5,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,124.33973469387756
1058,832,6,12,64.859,64.8,,50.0,7,0,25111,12,6,6,8.0,70,64,68.609,226.57,11,108.0,4,0,6.6,167406.5,70,2021,9.416666666666666,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,72.76187402597402
1059,832,6,5,92.07900000000001,91.146,90.84,42.0,7,0,25096,5,11,11,0.0,53,19,98.931,212.584,1,94.0,4,0,6.8,167456.5,34,2021,7.5,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,101.13830188679245
1060,832,6,11,64.596,64.559,,60.0,7,0,25130,10,5,5,10.0,71,70,67.762,229.402,1,122.0,4,0,6.8,167498.5,70,2021,9.416666666666666,-1,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,72.76187402597402
1061,832,6,9,87.337,86.848,87.007,68.0,7,0,25151,10,6,6,8.0,52,51,91.223,232.48,1,148.0,4,0,6.4,167558.5,9,2021,10.181818181818182,1,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,110.32979545454545
1062,832,6,15,76.649,,,83.0,6,0,25168,15,3,3,15.0,70,54,81.423,193.699,1,163.0,3,0,7.2,167626.5,11,2021,7.6,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,88.26530802919707
1063,832,6,13,121.184,118.137,,83.5,6,0,25195,11,10,10,0.5,1,0,,0.0,1,165.5,4,0,6.2,167709.5,13,2021,13.5,-2,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,117.84261373390558
1064,832,6,6,70.022,69.87,69.537,89.5,7,0,25212,6,7,7,6.0,71,45,75.26,203.725,11,181.5,3,0,7.0,167793.0,39,2021,6.25,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,88.52332055749129
1065,832,6,7,81.118,80.75,80.462,97.5,7,0,25231,6,6,6,8.0,53,53,85.559,243.747,1,201.5,4,0,6.2,167882.5,14,2021,8.7,-1,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,92.35085771543086
1066,832,6,2,107.924,106.521,102.50999999999999,112.5,6,0,25248,2,3,3,15.0,53,40,99.294,212.024,1,216.5,4,0,6.4,167980.0,71,2021,11.166666666666666,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,106.16941639344262
1067,832,6,15,85.17699999999999,,,116.5,6,0,25273,19,8,8,4.0,58,49,91.92099999999999,209.057,1,232.5,4,0,5.8,168092.5,5,2021,6.5,4,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,100.76987068965518
1069,832,6,6,94.55799999999999,94.126,93.792,122.5,7,0,25292,5,7,7,6.0,56,40,100.37700000000001,197.722,1,250.5,4,0,6.8,168209.0,69,2021,7.444444444444445,-1,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,105.1755513392857
1070,832,6,6,77.517,77.248,76.761,130.5,7,0,25311,6,6,6,8.0,70,63,80.081,193.484,11,268.5,3,0,6.2,168331.5,32,2021,10.333333333333334,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,87.54089672977625
1071,832,6,6,69.04599999999999,69.031,68.826,139.5,7,0,25331,3,6,6,8.0,71,63,72.71000000000001,213.346,1,287.5,3,0,6.0,168462.0,18,2021,9.11111111111111,-3,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,95.32813696060038
1072,832,6,15,88.237,113.652,,149.5,7,0,25373,15,8,8,4.0,50,37,91.851,241.983,1,307.5,3,0,6.0,168601.5,77,2021,5.666666666666667,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,117.33256000000002
1073,832,6,5,83.624,83.174,82.992,164.5,5,0,25388,5,3,3,15.0,58,51,87.618,216.982,1,323.5,3,0,7.0,168751.0,24,2021,9.7,0,6.5,7.431818181818182,3.6363636363636362,191.94524154589374,103.6681622164049,100.58228927203065
1074,832,6,3,91.56700000000001,90.787,90.687,18.0,2,0,25407,3,2,2,18.0,57,52,95.74000000000001,203.501,1,44.0,1,1,6.0,168915.5,3,2022,9.909090909090908,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,97.14198727272728
1075,832,6,3,88.855,88.686,88.402,33.0,2,0,25428,3,3,3,15.0,50,48,91.905,241.841,1,78.0,1,1,5.0,168933.5,77,2022,5.666666666666667,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,117.33256000000002
1076,832,6,9,78.983,78.469,79.408,33.0,3,0,25465,9,0,20,0.0,1,0,,0.0,20,104.0,1,2,4.4,168966.5,1,2022,11.125,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,106.10899152542372
1077,832,6,10,79.305,78.99,,38.0,5,0,25485,4,0,20,0.0,0,0,,0.0,4,124.0,1,2,7.2,168999.5,21,2022,9.25,-6,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,94.50725396825396
1078,832,6,2,90.07900000000001,89.729,88.986,53.0,5,0,25488,2,3,3,15.0,57,56,91.78999999999999,212.258,1,157.0,1,2,9.6,169037.5,79,2022,4.333333333333333,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,96.07907602339182
1079,832,6,3,79.892,79.453,79.166,65.0,5,0,25509,3,4,4,12.0,66,49,85.985,195.731,1,169.0,2,2,9.6,169090.5,4,2022,6.5,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,87.5394481707317
1080,832,6,2,72.616,72.074,71.601,83.0,5,0,25527,2,2,2,18.0,64,47,76.42099999999999,157.197,1,199.0,2,2,10.0,169155.5,6,2022,6.111111111111111,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,88.34363755458514
1081,832,6,4,102.957,102.088,101.814,83.0,5,0,25565,4,0,20,0.0,8,3,108.97800000000001,198.304,9,199.0,2,2,9.8,169238.5,73,2022,11.5,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,124.33973469387756
1082,832,6,3,92.781,85.197,82.096,102.0,5,0,25567,3,2,2,19.0,70,63,75.749,207.258,1,228.0,2,2,9.8,169321.5,7,2022,10.375,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,81.51271030042919
1083,832,6,1,100.19,101.602,100.983,127.0,4,1,25586,1,1,1,25.0,52,44,90.813,233.53,1,265.0,2,3,6.2,169423.5,9,2022,10.181818181818182,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,110.32979545454545
1084,832,6,3,65.66,65.576,65.066,133.0,4,1,25623,3,0,18,0.0,56,55,68.649,226.438,131,303.0,2,4,5.8,169550.5,70,2022,9.416666666666666,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,72.76187402597402
1085,832,6,9,92.297,91.081,,144.0,4,1,25630,19,5,5,11.0,53,51,95.781,219.575,1,314.0,2,4,8.6,169683.5,34,2022,7.5,10,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,101.13830188679245
1086,832,6,2,78.434,77.946,77.42099999999999,156.0,5,1,25649,2,4,4,12.0,70,51,82.0,192.336,1,334.0,2,4,9.2,169827.5,11,2022,7.6,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,88.26530802919707
1087,832,6,2,105.05,105.418,104.297,171.0,4,1,25668,1,3,3,15.0,44,32,111.977,225.174,1,357.0,2,4,6.0,169983.5,13,2022,13.5,-1,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,117.84261373390558
1088,832,6,3,71.767,70.814,70.434,175.0,5,1,25693,3,8,8,4.0,72,63,74.643,205.409,1,376.0,2,4,6.2,170154.5,39,2022,6.25,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,88.52332055749129
1089,832,6,3,81.348,80.878,80.429,187.0,5,1,25709,18,4,4,12.0,53,41,84.446,246.96,1,406.0,2,4,7.6,170329.5,14,2022,8.7,15,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,92.35085771543086
1091,832,6,4,114.559,113.219,109.583,202.0,5,1,25728,4,3,3,15.0,59,59,108.414,168.122,1,439.0,2,4,4.8,170516.5,15,2022,7.25,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,114.89273498964803
1092,832,6,3,90.336,90.444,89.361,202.0,5,1,25764,3,0,19,0.0,0,0,,0.0,3,454.0,2,4,4.4,170718.5,22,2022,11.25,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,105.58159872611466
1093,832,6,1,95.297,95.59,94.356,202.0,5,1,25785,1,0,20,0.0,1,0,,0.0,130,469.0,2,4,7.4,170920.5,69,2022,7.444444444444445,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,105.1755513392857
1094,832,6,5,79.566,78.56,78.351,212.0,6,1,25790,5,5,5,10.0,71,32,82.199,188.498,1,487.0,2,4,10.8,171122.5,32,2022,10.333333333333334,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,87.54089672977625
1095,832,6,5,74.68,70.89,72.357,234.0,6,1,25808,7,3,3,15.0,71,65,73.953,209.76,1,524.0,2,4,10.2,171334.5,18,2022,9.11111111111111,2,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,95.32813696060038
1096,832,6,4,85.09,84.521,84.242,246.0,5,1,25829,4,4,4,12.0,58,50,88.879,213.904,1,554.0,2,4,10.0,171568.5,24,2022,9.7,0,7.863636363636363,10.363636363636363,1.7727272727272727,191.94524154589374,103.6681622164049,100.58228927203065
1098,832,6,4,90.993,90.515,90.154,12.0,4,0,25849,4,4,4,12.0,57,37,97.13,200.588,1,12.0,4,0,10.2,171814.5,3,2023,9.909090909090908,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,97.14198727272728
1099,832,6,5,89.411,88.957,88.931,20.0,4,0,25871,4,6,6,8.0,50,50,92.822,239.451,1,26.0,4,0,7.2,171826.5,77,2023,5.666666666666667,-1,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,117.33256000000002
1100,832,6,5,77.928,77.349,77.27,20.0,5,0,25897,5,12,12,0.0,58,53,80.467,236.131,1,26.0,4,0,4.4,171846.5,1,2023,11.125,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,106.10899152542372
1101,832,6,4,102.197,101.369,101.01599999999999,34.0,5,0,25910,4,5,5,10.0,51,48,105.175,205.474,1,62.0,4,0,5.8,171866.5,73,2023,11.5,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,124.33973469387756
1102,832,6,3,87.686,87.148,87.349,44.0,5,0,25930,3,5,5,10.0,57,55,91.362,213.252,1,78.0,4,0,6.2,171900.5,79,2023,4.333333333333333,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,96.07907602339182
1104,832,6,5,72.717,72.21000000000001,71.63,48.0,6,0,25953,4,8,8,4.0,78,43,76.449,157.14,1,90.0,4,0,6.4,171944.5,6,2023,6.111111111111111,-1,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,88.34363755458514
1105,832,6,2,73.411,72.78999999999999,72.734,58.0,6,0,25970,2,5,5,10.0,66,60,78.40299999999999,213.833,1,100.0,4,0,7.2,171992.5,4,2023,6.5,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,87.5394481707317
1106,832,6,8,82.248,79.856,89.294,68.0,5,0,25990,11,5,5,10.0,70,47,75.911,206.815,1,122.0,4,0,7.0,172050.5,7,2023,10.375,3,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,81.51271030042919
1107,832,6,3,65.339,64.975,64.581,82.0,5,0,26011,3,6,6,8.0,71,50,68.88,225.679,1,154.0,4,0,5.6,172118.5,70,2023,9.416666666666666,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,72.76187402597402
1108,832,6,5,89.865,88.265,87.148,83.0,5,0,26035,5,10,10,1.0,52,51,91.366,232.116,1,157.0,4,0,5.8,172200.5,9,2023,10.181818181818182,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,110.32979545454545
1109,832,6,11,78.393,77.703,,87.0,6,0,26053,11,8,8,4.0,70,54,82.584,190.976,1,167.0,4,0,6.8,172283.5,11,2023,7.6,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,88.26530802919707
1110,832,6,5,118.688,111.711,107.152,92.0,7,0,26084,4,0,19,0.0,23,9,113.138,222.864,130,191.0,4,0,6.8,172370.5,13,2023,13.5,-1,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,117.84261373390558
1111,832,6,6,81.321,79.929,71.754,102.0,5,0,26090,6,5,5,10.0,72,54,74.934,204.612,1,201.0,4,0,9.6,172462.5,39,2023,6.25,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,88.52332055749129
1112,832,6,1,81.965,80.991,80.294,117.0,5,0,26108,1,3,3,15.0,51,30,85.501,243.912,1,228.0,3,0,9.6,172564.5,14,2023,8.7,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,92.35085771543086
1113,832,6,1,92.339,91.439,90.98400000000001,142.0,5,1,26126,1,1,1,25.0,62,47,97.666,182.089,1,265.0,3,1,9.0,172681.5,15,2023,7.25,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,114.89273498964803
1114,832,6,6,90.651,90.06700000000001,89.85,150.0,5,1,26151,6,6,6,8.0,53,40,96.187,217.339,1,285.0,3,1,7.2,172823.5,22,2023,11.25,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,105.58159872611466
1115,832,6,12,85.80799999999999,85.328,,153.0,5,1,26185,12,0,20,0.0,0,0,,0.0,95,298.0,3,1,6.8,172973.5,78,2023,11.0,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,93.27351754385965
1116,832,6,4,95.824,95.30199999999999,94.945,171.0,5,1,26188,4,3,3,15.0,56,51,100.03399999999999,198.4,1,322.0,3,1,7.0,173126.5,69,2023,7.444444444444445,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,105.1755513392857
1117,832,6,2,78.755,78.382,77.233,183.0,4,1,26209,2,4,4,12.0,71,57,82.539,187.722,1,349.0,3,1,6.6,173297.5,32,2023,10.333333333333334,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,87.54089672977625
1118,832,6,8,70.624,70.254,71.989,192.0,6,1,26231,7,6,6,8.0,71,59,74.406,208.483,1,362.0,3,1,6.8,173480.5,18,2023,9.11111111111111,-1,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,95.32813696060038
1119,832,6,2,93.851,93.338,92.77000000000001,200.0,4,1,26251,12,6,6,8.0,50,47,95.98400000000001,232.576,1,388.0,3,1,7.8,173672.5,80,2023,4.5,10,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,103.06998
1120,832,6,16,84.738,,,200.0,7,1,26283,16,18,18,0.0,57,42,89.452,212.534,31,406.0,3,1,7.8,173872.5,24,2023,9.7,0,7.5,8.090909090909092,3.590909090909091,191.94524154589374,103.6681622164049,100.58228927203065
1121,832,6,4,89.90899999999999,89.57300000000001,89.507,15.0,3,0,26288,4,3,3,15.0,57,44,94.507,206.156,1,27.0,2,0,7.4,174072.5,3,2024,9.909090909090908,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,97.14198727272728
1123,832,6,2,76.731,76.189,76.185,40.0,4,1,26326,2,1,1,25.0,58,48,80.031,237.418,1,93.0,2,1,7.4,174087.5,1,2024,11.125,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,106.10899152542372
1124,832,6,4,89.513,89.099,88.682,55.0,4,1,26347,4,3,3,15.0,53,46,93.84100000000001,222.772,1,120.0,2,1,6.8,174127.5,22,2024,11.25,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,105.58159872611466
1125,832,6,7,94.97,94.368,94.297,69.0,4,1,26369,7,5,5,10.0,56,19,99.76400000000001,196.7,1,151.0,2,1,6.2,174182.5,17,2024,9.5,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,105.91656886227544
1126,832,6,3,87.937,87.941,87.455,83.0,5,1,26389,3,5,5,10.0,57,55,90.928,214.27,1,187.0,2,1,6.0,174251.5,79,2024,4.333333333333333,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,96.07907602339182
1127,832,6,5,76.015,75.512,75.233,93.0,5,1,26409,4,5,5,10.0,63,63,80.22,220.299,1,212.0,2,1,3.4,174334.5,21,2024,9.25,-1,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,94.50725396825396
1128,832,6,3,71.543,71.075,70.518,108.0,4,1,26427,3,3,3,15.0,78,0,,0.0,1,252.0,2,2,3.8,174427.5,6,2024,6.111111111111111,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,88.34363755458514
1129,832,6,12,73.038,72.728,,108.0,4,1,26460,12,0,16,0.0,52,51,78.957,198.837,4,252.0,2,2,4.2,174535.5,7,2024,10.375,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,81.51271030042919
1130,832,6,6,72.403,71.874,71.736,116.0,4,1,26470,6,6,6,8.0,66,39,78.539,213.463,1,270.0,2,2,6.8,174643.5,4,2024,6.5,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,87.5394481707317
1131,832,6,4,65.263,65.016,64.851,135.0,4,1,26487,4,3,3,15.0,71,56,69.282,224.369,1,291.0,2,2,7.0,174759.5,70,2024,9.416666666666666,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,72.76187402597402
1132,832,6,7,90.557,86.843,86.509,146.0,4,1,26509,7,5,5,11.0,52,52,88.293,240.195,1,302.0,2,2,6.6,174894.5,9,2024,10.181818181818182,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,110.32979545454545
1133,832,6,4,77.244,75.885,75.696,154.0,4,1,26530,4,6,6,8.0,70,53,81.441,193.656,1,322.0,3,2,6.6,175040.5,11,2024,7.6,0,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,88.26530802919707
1134,832,6,8,115.169,114.112,114.477,162.0,5,1,26550,7,6,6,8.0,44,44,106.364,237.057,1,345.0,3,2,7.2,175194.5,13,2024,13.5,-1,5.695652173913044,11.391304347826088,2.2916666666666665,191.94524154589374,103.6681622164049,117.84261373390558
